Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-10-11 00:00:00+01:00,10571.5,10801.5,10550.2998046875,10737.5,0,0.0,0.0
2018-10-12 00:00:00+01:00,10849.5,10906.7998046875,10674.7998046875,10848.2998046875,0,0.0,0.0
2018-10-15 00:00:00+01:00,10806.5,10831.7998046875,10681.5,10805.099609375,0,0.0,0.0
2018-10-16 00:00:00+01:00,10728.7001953125,10857.400390625,10680.0,10838.400390625,0,0.0,0.0
2018-10-17 00:00:00+01:00,10849.900390625,10849.900390625,10647.2998046875,10850.7998046875,0,0.0,0.0
2018-10-18 00:00:00+01:00,10773.099609375,10818.5,10676.400390625,10774.2001953125,0,0.0,0.0
2018-10-19 00:00:00+01:00,10696.7998046875,10826.2998046875,10677.2001953125,10778.5,0,0.0,0.0
2018-10-22 00:00:00+01:00,10795.7001953125,10802.2001953125,10587.0,10795.5,0,0.0,0.0
2018-10-23 00:00:00+01:00,10739.7998046875,10739.7998046875,10580.2001953125,10740.2998046875,0,0.0,0.0
2018-10-24 00:00:00+01:00,10775.7001953125,10839.400390625,10618.599609375,10770.900390625,0,0.0,0.0
2018-10-25 00:00:00+01:00,10605.599609375,10786.099609375,10590.2998046875,10723.2998046875,0,0.0,0.0
2018-10-26 00:00:00+01:00,10636.2998046875,10730.900390625,10556.2998046875,10731.7998046875,0,0.0,0.0
2018-10-29 00:00:00+00:00,10610.2998046875,10661.7001953125,10593.099609375,10610.599609375,0,0.0,0.0
2018-10-30 00:00:00+00:00,10746.599609375,10847.099609375,10630.599609375,10746.5,0,0.0,0.0
2018-10-31 00:00:00+00:00,10830.599609375,10838.400390625,10630.599609375,10830.0,0,0.0,0.0
2018-11-01 00:00:00+00:00,10761.7998046875,10864.599609375,10669.2001953125,10760.2001953125,0,0.0,0.0
2018-11-02 00:00:00+00:00,10886.5,10903.099609375,10655.400390625,10885.7998046875,0,0.0,0.0
2018-11-05 00:00:00+00:00,10757.400390625,10764.2001953125,10606.7001953125,10755.0,0,0.0,0.0
2018-11-06 00:00:00+00:00,10805.400390625,10830.7001953125,10534.7001953125,10806.2998046875,0,0.0,0.0
2018-11-07 00:00:00+00:00,10694.400390625,10739.099609375,10485.599609375,10696.5,0,0.0,0.0
2018-11-08 00:00:00+00:00,10611.400390625,10615.7001953125,10431.2998046875,10611.7998046875,0,0.0,0.0
2018-11-09 00:00:00+00:00,10582.599609375,10589.7001953125,10432.7998046875,10583.400390625,0,0.0,0.0
2018-11-12 00:00:00+00:00,10619.7001953125,10620.400390625,10482.400390625,10619.2001953125,0,0.0,0.0
2018-11-13 00:00:00+00:00,10517.5,10646.2001953125,10496.599609375,10520.2001953125,0,0.0,0.0
2018-11-14 00:00:00+00:00,10672.099609375,10680.0,10480.400390625,10673.099609375,0,0.0,0.0
2018-11-15 00:00:00+00:00,10689.2998046875,10764.400390625,10509.599609375,10687.7998046875,0,0.0,0.0
2018-11-16 00:00:00+00:00,10694.2001953125,10707.400390625,10445.099609375,10692.7001953125,0,0.0,0.0
2018-11-19 00:00:00+00:00,10466.900390625,10510.099609375,10421.7001953125,10466.400390625,0,0.0,0.0
2018-11-20 00:00:00+00:00,10641.400390625,10650.5,10424.2998046875,10640.0,0,0.0,0.0
2018-11-21 00:00:00+00:00,10512.099609375,10520.7998046875,10430.400390625,10511.2998046875,0,0.0,0.0
2018-11-22 00:00:00+00:00,10601.5,10608.099609375,10422.5,10599.900390625,0,0.0,0.0
2018-11-23 00:00:00+00:00,10438.2001953125,10457.7998046875,10350.400390625,10437.400390625,0,0.0,0.0
2018-11-26 00:00:00+00:00,10379.2001953125,10406.099609375,10343.7998046875,10379.7998046875,0,0.0,0.0
2018-11-27 00:00:00+00:00,10456.400390625,10491.099609375,10332.599609375,10456.5,0,0.0,0.0
2018-11-28 00:00:00+00:00,10484.599609375,10520.599609375,10357.2998046875,10483.5,0,0.0,0.0
2018-11-29 00:00:00+00:00,10526.5,10536.599609375,10350.0,10528.2998046875,0,0.0,0.0
2018-11-30 00:00:00+00:00,10507.2001953125,10511.599609375,10291.2998046875,10506.400390625,0,0.0,0.0
2018-12-03 00:00:00+00:00,10424.599609375,10518.099609375,10341.7998046875,10421.900390625,0,0.0,0.0
2018-12-04 00:00:00+00:00,10469.0,10475.5,10294.7998046875,10470.099609375,0,0.0,0.0
2018-12-05 00:00:00+00:00,10394.7998046875,10405.400390625,10309.2998046875,10394.7001953125,0,0.0,0.0
2018-12-06 00:00:00+00:00,10344.900390625,10362.099609375,10230.7998046875,10345.400390625,0,0.0,0.0
2018-12-07 00:00:00+00:00,10509.2001953125,10512.7001953125,10290.7998046875,10506.7001953125,0,0.0,0.0
2018-12-10 00:00:00+00:00,10379.2001953125,10425.099609375,10241.2998046875,10379.7998046875,0,0.0,0.0
2018-12-11 00:00:00+00:00,10471.7001953125,10473.099609375,10353.2998046875,10472.2001953125,0,0.0,0.0
2018-12-12 00:00:00+00:00,10522.599609375,10542.0,10358.0,10523.2001953125,0,0.0,0.0
2018-12-13 00:00:00+00:00,10518.0,10551.5,10328.599609375,10523.900390625,0,0.0,0.0
2018-12-14 00:00:00+00:00,10537.7001953125,10545.7998046875,10281.099609375,10539.599609375,0,0.0,0.0
2018-12-17 00:00:00+00:00,10459.0,10461.099609375,10262.5,10458.7001953125,0,0.0,0.0
2018-12-18 00:00:00+00:00,10459.7001953125,10474.7998046875,10280.099609375,10459.400390625,0,0.0,0.0
2018-12-19 00:00:00+00:00,10411.900390625,10415.2001953125,10192.599609375,10407.7001953125,0,0.0,0.0
2018-12-20 00:00:00+00:00,10300.599609375,10317.900390625,10090.0,10301.599609375,0,0.0,0.0
2018-12-21 00:00:00+00:00,10261.0,10264.7001953125,10129.400390625,10260.7998046875,0,0.0,0.0
2018-12-24 00:00:00+00:00,10274.0,10282.2001953125,10094.900390625,10274.0,0,0.0,0.0
2018-12-25 00:00:00+00:00,10110.400390625,10147.5,10090.599609375,10115.5,0,0.0,0.0
2018-12-26 00:00:00+00:00,10099.2998046875,10146.900390625,10080.400390625,10098.0,0,0.0,0.0
2018-12-27 00:00:00+00:00,10298.900390625,10300.900390625,10058.5,10300.400390625,0,0.0,0.0
2018-12-28 00:00:00+00:00,10255.2001953125,10264.0,10055.599609375,10256.7001953125,0,0.0,0.0
2018-12-31 00:00:00+00:00,10253.400390625,10268.7998046875,9996.900390625,10254.7998046875,0,0.0,0.0
2019-01-01 00:00:00+00:00,10100.599609375,10116.2001953125,9878.0,10083.2998046875,0,0.0,0.0
2019-01-02 00:00:00+00:00,9985.7001953125,10160.2001953125,9933.599609375,9984.900390625,0,0.0,0.0
2019-01-03 00:00:00+00:00,10018.599609375,10090.7998046875,9872.7001953125,10011.0,0,0.0,0.0
2019-01-04 00:00:00+00:00,10093.7998046875,10093.7998046875,9883.0,10093.5,0,0.0,0.0
2019-01-07 00:00:00+00:00,10157.900390625,10163.099609375,9878.099609375,10157.099609375,0,0.0,0.0
2019-01-08 00:00:00+00:00,10059.5,10067.0,9885.7998046875,10056.599609375,0,0.0,0.0
2019-01-09 00:00:00+00:00,10119.5,10136.5,9918.2998046875,10121.2998046875,0,0.0,0.0
2019-01-10 00:00:00+00:00,9906.400390625,10105.900390625,9875.599609375,9906.400390625,0,0.0,0.0
2019-01-11 00:00:00+00:00,10104.2001953125,10160.099609375,9969.900390625,10105.7998046875,0,0.0,0.0
2019-01-14 00:00:00+00:00,10168.900390625,10179.400390625,9986.7998046875,10170.900390625,0,0.0,0.0
2019-01-15 00:00:00+00:00,10168.0,10230.2001953125,9985.7001953125,10168.7001953125,0,0.0,0.0
2019-01-16 00:00:00+00:00,10151.599609375,10153.2001953125,9971.2001953125,10152.099609375,0,0.0,0.0
2019-01-17 00:00:00+00:00,10128.400390625,10142.5,9948.0,10132.2001953125,0,0.0,0.0
2019-01-18 00:00:00+00:00,10190.2001953125,10224.5,10034.2998046875,10187.400390625,0,0.0,0.0
2019-01-21 00:00:00+00:00,10143.900390625,10144.2998046875,10016.0,10143.0,0,0.0,0.0
2019-01-22 00:00:00+00:00,10036.7001953125,10116.900390625,9981.900390625,10036.2001953125,0,0.0,0.0
2019-01-23 00:00:00+00:00,10123.900390625,10137.400390625,9965.400390625,10125.099609375,0,0.0,0.0
2019-01-24 00:00:00+00:00,10136.5,10156.0,9888.2998046875,10135.400390625,0,0.0,0.0
2019-01-25 00:00:00+00:00,10029.2998046875,10066.2998046875,9875.400390625,10024.7998046875,0,0.0,0.0
2019-01-28 00:00:00+00:00,9906.900390625,9946.400390625,9900.2998046875,9908.2998046875,0,0.0,0.0
2019-01-29 00:00:00+00:00,10074.0,10076.2998046875,9892.0,10074.7998046875,0,0.0,0.0
2019-01-30 00:00:00+00:00,10077.0,10109.2998046875,9971.2998046875,10076.400390625,0,0.0,0.0
2019-01-31 00:00:00+00:00,10241.099609375,10313.900390625,10012.5,10240.599609375,0,0.0,0.0
2019-02-01 00:00:00+00:00,10049.400390625,10121.599609375,9967.0,10049.2998046875,0,0.0,0.0
2019-02-04 00:00:00+00:00,10109.7001953125,10114.599609375,9932.0,10111.2001953125,0,0.0,0.0
2019-02-05 00:00:00+00:00,10061.599609375,10118.900390625,9912.599609375,10060.599609375,0,0.0,0.0
2019-02-06 00:00:00+00:00,9972.400390625,9981.400390625,9775.2998046875,9973.2001953125,0,0.0,0.0
2019-02-07 00:00:00+00:00,9894.599609375,9894.900390625,9740.7001953125,9892.599609375,0,0.0,0.0
2019-02-08 00:00:00+00:00,9918.7998046875,9927.900390625,9713.2001953125,9921.2001953125,0,0.0,0.0
2019-02-11 00:00:00+00:00,9784.599609375,9912.0,9765.599609375,9785.2001953125,0,0.0,0.0
2019-02-12 00:00:00+00:00,9907.2998046875,9932.7998046875,9795.0,9907.400390625,0,0.0,0.0
2019-02-13 00:00:00+00:00,9990.2001953125,9990.400390625,9808.7001953125,9991.900390625,0,0.0,0.0
2019-02-14 00:00:00+00:00,9976.400390625,9980.400390625,9844.599609375,9977.099609375,0,0.0,0.0
2019-02-15 00:00:00+00:00,10005.2001953125,10005.7001953125,9819.2998046875,10002.400390625,0,0.0,0.0
2019-02-18 00:00:00+00:00,10083.5,10083.5,9920.599609375,10082.900390625,0,0.0,0.0
2019-02-19 00:00:00+00:00,9931.099609375,9941.7998046875,9863.7998046875,9930.900390625,0,0.0,0.0
2019-02-20 00:00:00+00:00,10116.0,10117.599609375,9884.599609375,10116.900390625,0,0.0,0.0
2019-02-21 00:00:00+00:00,10080.7001953125,10134.2998046875,9811.400390625,10080.599609375,0,0.0,0.0
2019-02-22 00:00:00+00:00,9987.0,10030.7001953125,9835.5,9986.7001953125,0,0.0,0.0
2019-02-25 00:00:00+00:00,9912.7998046875,10068.2998046875,9884.7001953125,9911.900390625,0,0.0,0.0
2019-02-26 00:00:00+00:00,10051.2998046875,10052.7998046875,9854.5,10049.7998046875,0,0.0,0.0
2019-02-27 00:00:00+00:00,10042.400390625,10044.7001953125,9847.7998046875,10041.7998046875,0,0.0,0.0
2019-02-28 00:00:00+00:00,10018.7998046875,10038.400390625,9855.5,10020.2998046875,0,0.0,0.0
2019-03-01 00:00:00+00:00,9991.599609375,10030.7998046875,9867.599609375,9994.0,0,0.0,0.0
2019-03-04 00:00:00+00:00,10010.2998046875,10037.5,9862.5,10011.5,0,0.0,0.0
2019-03-05 00:00:00+00:00,10014.400390625,10026.2001953125,9842.7998046875,10016.400390625,0,0.0,0.0
2019-03-06 00:00:00+00:00,10038.5,10041.400390625,9779.2998046875,10037.2998046875,0,0.0,0.0
2019-03-07 00:00:00+00:00,9942.2998046875,10026.2998046875,9790.0,9942.7001953125,0,0.0,0.0
2019-03-08 00:00:00+00:00,9911.900390625,9920.599609375,9849.5,9913.0,0,0.0,0.0
2019-03-11 00:00:00+00:00,9911.7001953125,9955.400390625,9900.099609375,9912.900390625,0,0.0,0.0
2019-03-12 00:00:00+00:00,10071.599609375,10086.2001953125,9925.5,10071.599609375,0,0.0,0.0
2019-03-13 00:00:00+00:00,10072.2001953125,10103.2998046875,9882.599609375,10069.599609375,0,0.0,0.0
2019-03-14 00:00:00+00:00,10083.599609375,10083.599609375,9898.7998046875,10084.2998046875,0,0.0,0.0
2019-03-15 00:00:00+00:00,10072.7998046875,10089.2001953125,9933.599609375,10070.599609375,0,0.0,0.0
2019-03-18 00:00:00+00:00,10097.0,10105.7998046875,9948.2998046875,10096.2001953125,0,0.0,0.0
2019-03-19 00:00:00+00:00,9981.5,9993.900390625,9956.400390625,9981.900390625,0,0.0,0.0
2019-03-20 00:00:00+00:00,10079.7998046875,10094.7998046875,9908.400390625,10079.599609375,0,0.0,0.0
2019-03-21 00:00:00+00:00,10088.599609375,10131.5,9929.7001953125,10087.400390625,0,0.0,0.0
2019-03-22 00:00:00+00:00,10024.5,10038.7998046875,9894.099609375,10023.7998046875,0,0.0,0.0
2019-03-25 00:00:00+00:00,9888.599609375,9931.7998046875,9871.099609375,9888.900390625,0,0.0,0.0
2019-03-26 00:00:00+00:00,10084.400390625,10153.7998046875,9937.7998046875,10085.0,0,0.0,0.0
2019-03-27 00:00:00+00:00,10116.900390625,10121.099609375,9917.900390625,10116.2998046875,0,0.0,0.0
2019-03-28 00:00:00+00:00,10047.5,10055.7998046875,9919.099609375,10054.7001953125,0,0.0,0.0
2019-03-29 00:00:00+00:00,10074.5,10081.400390625,9929.5,10073.5,0,0.0,0.0
2019-04-01 00:00:00+01:00,9990.2998046875,10135.7998046875,9976.2001953125,10117.900390625,0,0.0,0.0
2019-04-02 00:00:00+01:00,9990.400390625,10082.2998046875,9922.0,10114.0,0,0.0,0.0
2019-04-03 00:00:00+01:00,9885.900390625,10089.7998046875,9885.7001953125,10041.599609375,0,0.0,0.0
2019-04-04 00:00:00+01:00,9976.2001953125,10131.7998046875,9931.599609375,10111.2001953125,0,0.0,0.0
2019-04-05 00:00:00+01:00,9939.7001953125,10065.7998046875,9884.5,10074.7998046875,0,0.0,0.0
2019-04-08 00:00:00+01:00,10021.0,10021.0,9867.5,10021.400390625,0,0.0,0.0
2019-04-09 00:00:00+01:00,9928.2998046875,10111.2001953125,9924.0,10086.7001953125,0,0.0,0.0
2019-04-10 00:00:00+01:00,9939.5,10129.2998046875,9920.7001953125,10069.400390625,0,0.0,0.0
2019-04-11 00:00:00+01:00,9991.400390625,10106.900390625,9966.7001953125,10131.099609375,0,0.0,0.0
2019-04-12 00:00:00+01:00,9944.599609375,10105.099609375,9916.400390625,9943.900390625,0,0.0,0.0
2019-04-15 00:00:00+01:00,9968.400390625,10106.900390625,9936.599609375,9968.2998046875,0,0.0,0.0
2019-04-16 00:00:00+01:00,10083.400390625,10095.400390625,9896.900390625,10083.0,0,0.0,0.0
2019-04-17 00:00:00+01:00,10091.599609375,10091.599609375,9947.099609375,10092.099609375,0,0.0,0.0
2019-04-18 00:00:00+01:00,10099.099609375,10127.900390625,9903.400390625,10099.7001953125,0,0.0,0.0
2019-04-19 00:00:00+01:00,10030.5,10030.5,9894.2998046875,10031.2001953125,0,0.0,0.0
2019-04-22 00:00:00+01:00,9899.0,10001.2998046875,9869.099609375,9900.099609375,0,0.0,0.0
2019-04-23 00:00:00+01:00,9866.5,10032.0,9839.599609375,10036.599609375,0,0.0,0.0
2019-04-24 00:00:00+01:00,9871.2001953125,9903.900390625,9763.7998046875,9972.7998046875,0,0.0,0.0
2019-04-25 00:00:00+01:00,9789.400390625,9800.0,9778.099609375,9887.599609375,0,0.0,0.0
2019-04-26 00:00:00+01:00,9804.5,9848.5,9799.900390625,9909.0,0,0.0,0.0
2019-04-29 00:00:00+01:00,9836.2998046875,9868.0,9831.7001953125,9835.400390625,0,0.0,0.0
2019-04-30 00:00:00+01:00,9828.2001953125,9911.099609375,9817.2001953125,10010.099609375,0,0.0,0.0
2019-05-01 00:00:00+01:00,10041.2998046875,10048.400390625,9996.2998046875,10042.599609375,0,0.0,0.0
2019-05-02 00:00:00+01:00,9859.599609375,9878.2001953125,9838.900390625,10005.0,0,0.0,0.0
2019-05-03 00:00:00+01:00,9847.900390625,9987.5,9823.2998046875,9965.900390625,0,0.0,0.0
2019-05-06 00:00:00+01:00,9760.7998046875,9860.599609375,9754.400390625,9924.2998046875,0,0.0,0.0
2019-05-07 00:00:00+01:00,9847.0,10033.599609375,9841.0,9996.900390625,0,0.0,0.0
2019-05-08 00:00:00+01:00,9871.7001953125,9985.900390625,9849.400390625,9993.099609375,0,0.0,0.0
2019-05-09 00:00:00+01:00,9857.5,9950.5,9827.400390625,9982.2001953125,0,0.0,0.0
2019-05-10 00:00:00+01:00,9861.599609375,10013.400390625,9849.900390625,10017.900390625,0,0.0,0.0
2019-05-13 00:00:00+01:00,9859.099609375,9961.7001953125,9844.099609375,9996.099609375,0,0.0,0.0
2019-05-14 00:00:00+01:00,9872.2001953125,9904.0,9857.2001953125,9942.599609375,0,0.0,0.0
2019-05-15 00:00:00+01:00,9890.2998046875,10018.599609375,9859.2001953125,10014.2998046875,0,0.0,0.0
2019-05-16 00:00:00+01:00,9857.400390625,9866.599609375,9826.400390625,10013.2998046875,0,0.0,0.0
2019-05-17 00:00:00+01:00,9841.400390625,9950.2001953125,9786.2001953125,9958.5,0,0.0,0.0
2019-05-20 00:00:00+01:00,9836.7998046875,9995.7998046875,9834.099609375,9965.099609375,0,0.0,0.0
2019-05-21 00:00:00+01:00,9851.5,9854.2001953125,9789.2998046875,10000.0,0,0.0,0.0
2019-05-22 00:00:00+01:00,9807.900390625,9951.5,9797.2001953125,9808.400390625,0,0.0,0.0
2019-05-23 00:00:00+01:00,9861.7001953125,9872.2998046875,9791.400390625,9860.2998046875,0,0.0,0.0
2019-05-24 00:00:00+01:00,9792.599609375,9979.7998046875,9769.099609375,9962.400390625,0,0.0,0.0
2019-05-27 00:00:00+01:00,9812.5,9823.099609375,9799.5,9813.7001953125,0,0.0,0.0
2019-05-28 00:00:00+01:00,9808.599609375,9996.2998046875,9803.900390625,9807.2001953125,0,0.0,0.0
2019-05-29 00:00:00+01:00,9829.2998046875,9964.0,9823.0,9830.2998046875,0,0.0,0.0
2019-05-30 00:00:00+01:00,9956.900390625,9963.900390625,9817.2998046875,9954.7001953125,0,0.0,0.0
2019-05-31 00:00:00+01:00,9947.5,9947.5,9714.2998046875,9946.599609375,0,0.0,0.0
2019-06-03 00:00:00+01:00,9724.400390625,9792.900390625,9723.5,9724.7001953125,0,0.0,0.0
2019-06-04 00:00:00+01:00,9946.0,9978.400390625,9825.0,9947.2998046875,0,0.0,0.0
2019-06-05 00:00:00+01:00,9839.599609375,9849.900390625,9812.2001953125,9979.599609375,0,0.0,0.0
2019-06-06 00:00:00+01:00,9836.400390625,9932.2998046875,9771.5,9835.599609375,0,0.0,0.0
2019-06-07 00:00:00+01:00,9776.2001953125,9972.2998046875,9773.7998046875,9969.099609375,0,0.0,0.0
2019-06-10 00:00:00+01:00,9794.2001953125,9937.7001953125,9758.900390625,9993.400390625,0,0.0,0.0
2019-06-11 00:00:00+01:00,9769.5,9778.599609375,9751.900390625,9915.0,0,0.0,0.0
2019-06-12 00:00:00+01:00,9755.2001953125,9899.7001953125,9726.2998046875,9905.7998046875,0,0.0,0.0
2019-06-13 00:00:00+01:00,9746.900390625,9854.5,9709.2001953125,9862.5,0,0.0,0.0
2019-06-14 00:00:00+01:00,9733.0,9862.0,9709.599609375,9858.5,0,0.0,0.0
2019-06-17 00:00:00+01:00,9754.0,9759.099609375,9674.2998046875,9754.7998046875,0,0.0,0.0
2019-06-18 00:00:00+01:00,9678.7001953125,9873.7998046875,9638.400390625,9811.400390625,0,0.0,0.0
2019-06-19 00:00:00+01:00,9717.7998046875,9721.900390625,9644.2998046875,9874.400390625,0,0.0,0.0
2019-06-20 00:00:00+01:00,9658.5,9694.599609375,9636.2001953125,9819.099609375,0,0.0,0.0
2019-06-21 00:00:00+01:00,9681.099609375,9700.599609375,9623.099609375,9805.5,0,0.0,0.0
2019-06-24 00:00:00+01:00,9820.599609375,9850.2001953125,9620.099609375,9816.2998046875,0,0.0,0.0
2019-06-25 00:00:00+01:00,9693.7998046875,9729.2001953125,9681.7998046875,9838.5,0,0.0,0.0
2019-06-26 00:00:00+01:00,9708.599609375,9867.7998046875,9707.2998046875,9824.900390625,0,0.0,0.0
2019-06-27 00:00:00+01:00,9894.099609375,9927.2998046875,9743.2998046875,9895.599609375,0,0.0,0.0
2019-06-28 00:00:00+01:00,9772.7001953125,9900.2998046875,9753.2001953125,9893.2998046875,0,0.0,0.0
2019-07-01 00:00:00+01:00,9920.0,9920.0,9698.7998046875,9919.900390625,0,0.0,0.0
2019-07-02 00:00:00+01:00,9730.7001953125,9878.599609375,9729.5,9833.900390625,0,0.0,0.0
2019-07-03 00:00:00+01:00,9753.0,9805.599609375,9739.7001953125,9752.599609375,0,0.0,0.0
2019-07-04 00:00:00+01:00,9916.0,9916.0,9774.099609375,9917.400390625,0,0.0,0.0
2019-07-05 00:00:00+01:00,9789.900390625,9893.2998046875,9705.599609375,9791.7001953125,0,0.0,0.0
2019-07-08 00:00:00+01:00,9819.7001953125,9835.0,9706.5,9820.900390625,0,0.0,0.0
2019-07-09 00:00:00+01:00,9829.7001953125,9829.7001953125,9636.5,9829.099609375,0,0.0,0.0
2019-07-10 00:00:00+01:00,9784.900390625,9791.5,9610.400390625,9786.900390625,0,0.0,0.0
2019-07-11 00:00:00+01:00,9823.7998046875,9856.7001953125,9647.5,9823.2001953125,0,0.0,0.0
2019-07-12 00:00:00+01:00,9849.0,9849.0,9645.2998046875,9848.2001953125,0,0.0,0.0
2019-07-15 00:00:00+01:00,9673.900390625,9861.900390625,9641.0,9824.2998046875,0,0.0,0.0
2019-07-16 00:00:00+01:00,9669.900390625,9687.7001953125,9646.599609375,9789.099609375,0,0.0,0.0
2019-07-17 00:00:00+01:00,9641.900390625,9662.2998046875,9626.2001953125,9643.2001953125,0,0.0,0.0
2019-07-18 00:00:00+01:00,9789.5,9789.5,9639.900390625,9791.2001953125,0,0.0,0.0
2019-07-19 00:00:00+01:00,9831.900390625,9842.7001953125,9671.2998046875,9831.0,0,0.0,0.0
2019-07-22 00:00:00+01:00,9688.099609375,9822.099609375,9672.2998046875,9687.2001953125,0,0.0,0.0
2019-07-23 00:00:00+01:00,9800.5,9800.5,9664.2001953125,9797.400390625,0,0.0,0.0
2019-07-24 00:00:00+01:00,9664.2998046875,9668.099609375,9629.2001953125,9665.7998046875,0,0.0,0.0
2019-07-25 00:00:00+01:00,9630.7998046875,9722.099609375,9535.5,9764.7998046875,0,0.0,0.0
2019-07-26 00:00:00+01:00,9567.7001953125,9687.099609375,9537.599609375,9712.5,0,0.0,0.0
2019-07-29 00:00:00+01:00,9530.400390625,9653.2001953125,9518.2001953125,9658.0,0,0.0,0.0
2019-07-30 00:00:00+01:00,9668.5,9668.5,9488.599609375,9670.2998046875,0,0.0,0.0
2019-07-31 00:00:00+01:00,9484.7998046875,9532.0,9477.5,9634.0,0,0.0,0.0
2019-08-01 00:00:00+01:00,9515.400390625,9675.099609375,9496.7001953125,9646.2998046875,0,0.0,0.0
2019-08-02 00:00:00+01:00,9419.599609375,9578.0,9383.7998046875,9602.7001953125,0,0.0,0.0
2019-08-05 00:00:00+01:00,9625.599609375,9625.599609375,9385.400390625,9627.5,0,0.0,0.0
2019-08-06 00:00:00+01:00,9594.400390625,9690.7001953125,9439.7001953125,9595.099609375,0,0.0,0.0
2019-08-07 00:00:00+01:00,9611.599609375,9611.599609375,9386.7001953125,9612.599609375,0,0.0,0.0
