Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-01 00:00:00+11:00,1.1279801142247956,1.3974166174104956,1.0640459715154336,1.2786818742752075,151645049,0.02,0.0
2021-03-01 00:00:00+11:00,1.2799562083031244,1.4237193795731675,1.089817745594028,1.136193037033081,274488087,0.0,0.0
2021-04-01 00:00:00+11:00,1.1315554411319122,1.2892311558205969,0.9854734655803562,1.0573550462722778,190664735,0.0,0.0
2021-05-01 00:00:00+10:00,1.0480801333878857,1.1037304636869092,0.8857668266525416,0.9553296566009521,184120718,0.0,0.0
2021-06-01 00:00:00+10:00,0.9553296052083295,1.0248924866981355,0.8904042970636099,0.9182294607162476,138106780,0.0,0.0
2021-07-01 00:00:00+10:00,0.9182294615804613,1.1269179956791393,0.8996793893169615,1.0202549695968628,188747030,0.0,0.0
2021-08-01 00:00:00+10:00,1.0202550195959428,1.0666302025273757,0.8764917866577643,0.9414170980453491,170326862,0.0,0.0
2021-09-01 00:00:00+10:00,0.9228670639346906,1.071267766163745,0.8347541020682798,0.871854305267334,265009542,0.02,0.0
2021-10-01 00:00:00+10:00,0.8846481953794122,1.0431279135530918,0.8373407940938408,0.988724410533905,189983986,0.0,0.0
2021-11-01 00:00:00+11:00,0.9981859568301868,1.3529914093625155,0.9366864037085167,1.3435299396514893,193943272,0.0,0.0
2021-12-01 00:00:00+11:00,1.3198763164829495,1.3908374548530604,1.2252615029193417,1.3529914617538452,183625609,0.0,0.0
2022-01-01 00:00:00+11:00,1.3529914617538452,1.5611440290358582,1.2962226412894526,1.3529914617538452,210863749,0.0,0.0
2022-02-01 00:00:00+11:00,1.3671837457517695,1.4759906489433137,1.2394536772955045,1.4428755044937134,209078007,0.02,0.0
2022-03-01 00:00:00+11:00,1.4870400855662007,1.7172914698866195,1.0745064220395892,1.2136166095733643,799694877,0.0,0.0
2022-04-01 00:00:00+11:00,1.2088197083382264,1.2999609049619811,1.0697095210530718,1.2615857124328613,218830342,0.0,0.0
2022-05-01 00:00:00+10:00,1.2376010781624869,1.2999608791512474,1.0649126008430836,1.2328041791915894,213619028,0.0,0.0
2022-06-01 00:00:00+10:00,1.228007254221924,1.2423979508299436,0.9353961944580079,0.9353961944580078,259040946,0.0,0.0
2022-07-01 00:00:00+10:00,0.9545838279295957,1.0601157216225319,0.8538488332969251,1.0409281253814697,188721262,0.0,0.0
2022-08-01 00:00:00+10:00,1.055318858350393,1.1320692459174115,0.9353962634098278,0.9497869610786438,192813138,0.0,0.0
2022-09-01 00:00:00+10:00,0.9210054690015579,0.9641776173373714,0.7291293367741767,0.7579107880592346,293307069,0.02,0.0
2022-10-01 00:00:00+10:00,0.755048523155009,0.8187863847402075,0.6716990298350641,0.7158252596855164,192556935,0.0,0.0
2022-11-01 00:00:00+11:00,0.7256310733598591,0.9707767030923914,0.7207281654409903,0.9560679793357849,242087652,0.0,0.0
2022-12-01 00:00:00+11:00,0.97567961988787,1.0247086995226187,0.9168446658788983,0.9511650800704956,150863713,0.0,0.0
2023-01-01 00:00:00+11:00,0.9511650478913333,1.1276698454995857,0.9364562660512528,1.0737378597259521,192296657,0.0,0.0
2023-02-01 00:00:00+11:00,1.0982524159877214,1.1448300992448142,0.9364562807802123,0.9609708786010742,156284047,0.0,0.0
2023-03-01 00:00:00+11:00,0.9700000286102295,1.0549999475479126,0.8600000143051147,0.8650000095367432,125777866,0.02,0.0
